,name
8163,daenerys targaryen
8164,missandei
8165,daenerys targaryen
8166,missandei
8167,daenerys targaryen
8168,missandei
8169,daenerys targaryen
8170,missandei
8171,daenerys targaryen
8172,missandei
8173,daenerys targaryen
8174,tyrion lannister
8175,petyr baelish
8176,tyrion lannister
8177,ros
8178,petyr baelish
8179,tyrion lannister
8180,podrick
8181,petyr baelish
8182,tyrion lannister
8183,petyr baelish
8184,tyrion lannister
8185,petyr baelish
8186,tyrion lannister
8187,petyr baelish
8188,tyrion lannister
8189,petyr baelish
8190,tyrion lannister
8191,petyr baelish
8192,tyrion lannister
8193,petyr baelish
8194,tyrion lannister
8195,petyr baelish
8196,tyrion lannister
8197,petyr baelish
8198,tyrion lannister
8199,bronn
8200,bronn
8201,tyrion lannister
8202,bronn
8203,tyrion lannister
8204,bronn
8205,tyrion lannister
8206,tyrion lannister
8207,podrick
8208,tyrion lannister
8209,podrick
8210,tyrion lannister
8211,bronn
8212,podrick
8213,tyrion lannister
8214,tyrion lannister
8215,marei
8216,tyrion lannister
8217,podrick
8218,tyrion lannister
8219,tyrion lannister
8220,bronn
8221,tyrion lannister
8222,bronn
8223,tyrion lannister
8224,bronn
8225,tyrion lannister
8226,bronn
8227,tyrion lannister
8228,bronn
8229,tyrion lannister
8230,bronn
8231,tyrion lannister
8232,bronn
8233,tyrion lannister
8234,bronn
8235,tyrion lannister
8236,tyrion lannister
8237,bronn
8238,tyrion lannister
8239,tyrion lannister
8240,bronn
8241,tyrion lannister
8242,podrick
8243,bronn
8244,tyrion lannister
8245,bronn
8246,podrick
8247,tyrion lannister
8248,podrick
8249,tyrion lannister
8250,bronn
8251,tyrion lannister
8252,bronn
8253,tyrion lannister
8254,podrick
8255,tyrion lannister
8256,tyrion lannister
8257,theon greyjoy
8258,soldier
8259,soldier
8260,soldier
8261,theon greyjoy
8262,soldier
8263,theon greyjoy
8264,theon greyjoy
8265,soldier
8266,ramsay bolton
8267,ramsay bolton
8268,locke
8269,brienne
8270,locke
8271,man
8272,locke
8273,man
8274,jaime lannister
8275,locke
8276,jaime lannister
8277,man
8278,jaime lannister
8279,locke
8280,jaime lannister
8281,locke
8282,man
8283,man
8284,man
8285,locke
8286,jaime lannister
8287,locke
8288,jaime lannister
8289,locke
8290,locke
8291,jaime lannister
8292,locke
8293,jaime lannister
8294,locke
8295,jaime lannister
8296,locke
8297,man
8298,locke
8299,jaime lannister
8300,locke
8301,jaime lannister
8302,locke
8303,jaime lannister
8304,locke
8305,locke
8306,jaime lannister
8307,locke
8308,jaime lannister
8309,locke
8310,locke
8311,locke
8312,end
8313,man
8314,locke
8315,brienne
8316,jaime lannister
8317,jaime lannister
8318,locke
8319,locke
8320,brienne
8321,man
8322,locke
8323,man
8324,varys
8325,tyrion lannister
8326,varys
8327,tyrion lannister
8328,varys
8329,tyrion lannister
8330,varys
8331,tyrion lannister
8332,varys
8333,tyrion lannister
8334,varys
8335,tyrion lannister
8336,varys
8337,tyrion lannister
8338,varys
8339,varys
8340,tyrion lannister
8341,varys
8342,grenn
8343,dolorous edd
8344,grenn
8345,dolorous edd
8346,grenn
8347,dolorous edd
8348,rast
8349,grenn
8350,rast
8351,dolorous edd
8352,rast
8353,grenn
8354,rast
8355,dolorous edd
8356,rast
8357,gilly
8358,gilly
8359,sam
8360,gilly
8361,sam
8362,gilly
8363,sam
8364,gilly
8365,gilly
8366,sam
8367,gilly
8368,sam
8369,gilly
8370,gilly
8371,jojen
8372,bran stark
8373,jojen
8374,catelyn stark
8375,bran stark
8376,catelyn stark
8377,bran stark
8378,catelyn stark
8379,catelyn stark
8380,bran stark
8381,catelyn stark
8382,varys
8383,ros
8384,varys
8385,ros
8386,varys
8387,varys
8388,ros
8389,varys
8390,ros
8391,varys
8392,ros
8393,varys
8394,ros
8395,varys
8396,ros
8397,varys
8398,ros
8399,varys
8400,ros
8401,varys
8402,ros
8403,varys
8404,ros
8405,varys
8406,gendry baratheon
8407,thoros
8408,sandor clegane
8409,anguy
8410,sandor clegane
8411,beric
8412,sandor clegane
8413,beric
8414,sandor clegane
8415,beric
8416,sandor clegane
8417,beric
8418,sandor clegane
8419,sandor clegane
8420,beric
8421,sandor clegane
8422,beric
8423,sandor clegane
8424,thoros
8425,anguy
8426,sandor clegane
8427,thoros
8428,sandor clegane
8429,anguy
8430,sandor clegane
8431,arya stark
8432,sandor clegane
8433,beric
8434,sandor clegane
8435,arya stark
8436,sandor clegane
8437,beric
8438,sandor clegane
8439,beric
8440,missandei
8441,missandei
8442,daenerys targaryen
8443,kraznys
8444,missandei
8445,kraznys
8446,missandei
8447,kraznys
8448,daenerys targaryen
8449,daenerys targaryen
8450,daenerys targaryen
8451,kraznys
8452,daenerys targaryen
8453,kraznys
8454,daenerys targaryen
8455,daenerys targaryen
8456,kraznys
8457,kraznys
8458,daenerys targaryen
8459,daenerys targaryen
8460,thoros
8461,men
8462,thoros
8463,men
8464,thoros
8465,men
8466,arya stark
8467,thoros
8468,thoros
8469,gendry baratheon
8470,thoros
8471,arya stark
8472,sandor clegane
8473,arya stark
8474,beric
8475,tormund
8476,jon snow
8477,orell
8478,jon snow
8479,orell
8480,tormund
8481,jon snow
8482,orell
8483,orell
8484,jon snow
8485,orell
8486,jon snow
8487,tormund
8488,jon snow
8489,orell
8490,jon snow
8491,ygritte
8492,orell
8493,ygritte
8494,tormund
8495,jon snow
8496,tormund
8497,jon snow
8498,ygritte
8499,jon snow
8500,ygritte
8501,jon snow
8502,jon snow
8503,ygritte
8504,jon snow
8505,ygritte
8506,ygritte
8507,jon snow
8508,ygritte
8509,ygritte
8510,ygritte
8511,jon snow
8512,ygritte
8513,jon snow
8514,ygritte
8515,jon snow
8516,ygritte
8517,jon snow
8518,ygritte
8519,jon snow
8520,ygritte
8521,jon snow
8522,ygritte
8523,ygritte
8524,ygritte
8525,sandor clegane
8526,thoros
8527,sandor clegane
8528,anguy
8529,sandor clegane
8530,arya stark
8531,beric
8532,arya stark
8533,beric
8534,beric
8535,man
8536,man
8537,man
8538,locke
8539,roose bolton
8540,roose bolton
8541,locke
8542,roose bolton
8543,locke
8544,roose bolton
8545,roose bolton
8546,brienne
8547,roose bolton
8548,jaime lannister
8549,jaime lannister
8550,roose bolton
8551,roose bolton
8552,jaime lannister
8553,qyburn
8554,jaime lannister
8555,qyburn
8556,jaime lannister
8557,qyburn
8558,jaime lannister
8559,qyburn
8560,jaime lannister
8561,qyburn
8562,jaime lannister
8563,qyburn
8564,jaime lannister
8565,cersei lannister
8566,petyr baelish
8567,cersei lannister
8568,petyr baelish
8569,cersei lannister
8570,petyr baelish
8571,cersei lannister
8572,petyr baelish
8573,cersei lannister
8574,petyr baelish
8575,cersei lannister
8576,petyr baelish
8577,olenna tyrell
8578,podrick
8579,olenna tyrell
8580,tyrion lannister
8581,olenna tyrell
8582,tyrion lannister
8583,olenna tyrell
8584,tyrion lannister
8585,olenna tyrell
8586,tyrion lannister
8587,olenna tyrell
8588,tyrion lannister
8589,olenna tyrell
8590,tyrion lannister
8591,olenna tyrell
8592,tyrion lannister
8593,olenna tyrell
8594,tyrion lannister
8595,olenna tyrell
8596,tyrion lannister
8597,olenna tyrell
8598,olenna tyrell
8599,tyrion lannister
8600,olenna tyrell
8601,tyrion lannister
8602,olenna tyrell
8603,tyrion lannister
8604,arya stark
8605,gendry baratheon
8606,arya stark
8607,gendry baratheon
8608,arya stark
8609,gendry baratheon
8610,arya stark
8611,gendry baratheon
8612,arya stark
8613,gendry baratheon
8614,arya stark
8615,gendry baratheon
8616,arya stark
8617,gendry baratheon
8618,martyn
8619,willem
8620,rickard karstark
8621,martyn
8622,robb stark
8623,robb stark
8624,rickard karstark
8625,robb stark
8626,rickard karstark
8627,robb stark
8628,rickard karstark
8629,robb stark
8630,rickard karstark
8631,robb stark
8632,rickard karstark
8633,robb stark
8634,man
8635,robb stark
8636,man
8637,edmure
8638,robb stark
8639,edmure
8640,robb stark
8641,catelyn stark
8642,talisa
8643,robb stark
8644,talisa
8645,catelyn stark
8646,edmure
8647,rickard karstark
8648,robb stark
8649,rickard karstark
8650,robb stark
8651,robb stark
8652,rickard karstark
8653,arya stark
8654,thoros
8655,arya stark
8656,thoros
8657,arya stark
8658,thoros
8659,arya stark
8660,thoros
8661,arya stark
8662,thoros
8663,beric
8664,arya stark
8665,beric
8666,arya stark
8667,beric
8668,arya stark
8669,beric
8670,thoros
8671,beric
8672,thoros
8673,beric
8674,thoros
8675,beric
8676,thoros
8677,beric
8678,thoros
8679,thoros
8680,beric
8681,thoros
8682,beric
8683,arya stark
8684,thoros
8685,beric
8686,arya stark
8687,selyse
8688,selyse
8689,stannis baratheon
8690,stannis baratheon
8691,selyse
8692,stannis baratheon
8693,selyse
8694,stannis baratheon
8695,selyse
8696,stannis baratheon
8697,selyse
8698,stannis baratheon
8699,selyse
8700,stannis baratheon
8701,selyse
8702,selyse
8703,stannis baratheon
8704,selyse
8705,stannis baratheon
8706,selyse
8707,shireen
8708,shireen
8709,stannis baratheon
8710,shireen
8711,stannis baratheon
8712,shireen
8713,stannis baratheon
8714,shireen
8715,stannis baratheon
8716,shireen
8717,stannis baratheon
8718,shireen
8719,shireen
8720,stannis baratheon
8721,jaime lannister
8722,brienne
8723,jaime lannister
8724,jaime lannister
8725,brienne
8726,jaime lannister
8727,brienne
8728,jaime lannister
8729,jaime lannister
8730,brienne
8731,jaime lannister
8732,brienne
8733,jaime lannister
8734,jaime lannister
8735,brienne
8736,jaime lannister
8737,jaime lannister
8738,brienne
8739,jaime lannister
8740,brienne
8741,jaime lannister
8742,shireen
8743,davos
8744,shireen
8745,davos
8746,shireen
8747,davos
8748,shireen
8749,davos
8750,shireen
8751,davos
8752,shireen
8753,davos
8754,shireen
8755,davos
8756,shireen
8757,shireen
8758,davos
8759,shireen
8760,davos
8761,shireen
8762,davos
8763,shireen
8764,jorah mormont
8765,barristan
8766,jorah mormont
8767,barristan
8768,jorah mormont
8769,jorah mormont
8770,barristan
8771,jorah mormont
8772,barristan
8773,jorah mormont
8774,daenerys targaryen
8775,missandei
8776,daenerys targaryen
8777,daenerys targaryen
8778,grey worm
8779,daenerys targaryen
8780,grey worm
8781,daenerys targaryen
8782,missandei
8783,daenerys targaryen
8784,grey worm
8785,jorah mormont
8786,barristan
8787,jorah mormont
8788,barristan
8789,jorah mormont
8790,barristan
8791,barristan
8792,jorah mormont
8793,barristan
8794,jorah mormont
8795,barristan
8796,jorah mormont
8797,barristan
8798,jorah mormont
8799,barristan
8800,jorah mormont
8801,barristan
8802,jorah mormont
8803,barristan
8804,jorah mormont
8805,talisa
8806,robb stark
8807,robb stark
8808,talisa
8809,robb stark
8810,talisa
8811,robb stark
8812,talisa
8813,robb stark
8814,talisa
8815,robb stark
8816,talisa
8817,robb stark
8818,robb stark
8819,talisa
8820,robb stark
8821,sansa stark
8822,margaery tyrell
8823,sansa stark
8824,margaery tyrell
8825,loras
8826,olyvar
8827,loras
8828,olyvar
8829,olyvar
8830,loras
8831,olyvar
8832,loras
8833,loras
8834,olyvar
8835,loras
8836,olyvar
8837,petyr baelish
8838,olyvar
8839,petyr baelish
8840,petyr baelish
8841,sansa stark
8842,petyr baelish
8843,sansa stark
8844,petyr baelish
8845,sansa stark
8846,petyr baelish
8847,sansa stark
8848,petyr baelish
8849,sansa stark
8850,petyr baelish
8851,sansa stark
8852,petyr baelish
8853,sansa stark
8854,petyr baelish
8855,petyr baelish
8856,tywin lannister
8857,tyrion lannister
8858,tywin lannister
8859,tyrion lannister
8860,tywin lannister
8861,tyrion lannister
8862,tyrion lannister
8863,tywin lannister
8864,tyrion lannister
8865,tywin lannister
8866,tyrion lannister
8867,tywin lannister
8868,tyrion lannister
8869,tywin lannister
8870,tyrion lannister
8871,tywin lannister
8872,tyrion lannister
8873,tywin lannister
8874,tyrion lannister
8875,cersei lannister
8876,tyrion lannister
8877,tywin lannister
8878,tyrion lannister
8879,tywin lannister
8880,tyrion lannister
8881,cersei lannister
8882,tywin lannister
8883,tyrion lannister
8884,tywin lannister
8885,tyrion lannister
8886,tywin lannister
8887,cersei lannister
8888,tywin lannister
8889,cersei lannister
8890,tywin lannister
8891,cersei lannister
8892,tywin lannister
8893,cersei lannister
8894,tywin lannister
8895,cersei lannister
8896,tywin lannister
8897,cersei lannister
8898,tywin lannister
8899,shireen
8900,gilly
8901,sam
8902,gilly
8903,sam
8904,gilly
8905,sam
8906,gilly
8907,sam
8908,gilly
8909,sam
8910,gilly
8911,sam
8912,gilly
8913,sam
8914,gilly
8915,sam
8916,gilly
8917,sam
8918,gilly
8919,sam
8920,sam
8921,osha
8922,meera
8923,osha
8924,osha
8925,meera
8926,osha
8927,meera
8928,osha
8929,meera
8930,osha
8931,meera
8932,bran stark
8933,osha
8934,meera
8935,osha
8936,bran stark
8937,hodor
8938,bran stark
8939,osha
8940,bran stark
8941,osha
8942,bran stark
8943,meera
8944,osha
8945,bran stark
8946,osha
8947,meera
8948,osha
8949,meera
8950,rickon
8951,meera
8952,rickon
8953,meera
8954,bran stark
8955,jojen
8956,bran stark
8957,jojen
8958,tormund
8959,orell
8960,jon snow
8961,ygritte
8962,jon snow
8963,ygritte
8964,ygritte
8965,jon snow
8966,ygritte
8967,ygritte
8968,jon snow
8969,ygritte
8970,jon snow
8971,ygritte
8972,jon snow
8973,ygritte
8974,jon snow
8975,ygritte
8976,ygritte
8977,ygritte
8978,jon snow
8979,ygritte
8980,tormund
8981,arya stark
8982,anguy
8983,arya stark
8984,anguy
8985,anguy
8986,arya stark
8987,anguy
8988,arya stark
8989,anguy
8990,arya stark
8991,anguy
8992,arya stark
8993,anguy
8994,melisandre
8995,anguy
8996,melisandre
8997,thoros
8998,melisandre
8999,melisandre
9000,thoros
9001,melisandre
9002,thoros
9003,thoros
9004,beric
9005,thoros
9006,melisandre
9007,thoros
9008,melisandre
9009,thoros
9010,melisandre
9011,thoros
9012,thoros
9013,melisandre
9014,beric
9015,melisandre
9016,anguy
9017,gendry baratheon
9018,anguy
9019,man
9020,arya stark
9021,anguy
9022,arya stark
9023,beric
9024,arya stark
9025,arya stark
9026,beric
9027,arya stark
9028,arya stark
9029,thoros
9030,gendry baratheon
9031,melisandre
9032,arya stark
9033,melisandre
9034,ygritte
9035,tormund
9036,ygritte
9037,tormund
9038,ramsay bolton
9039,theon greyjoy
9040,ramsay bolton
9041,ramsay bolton
9042,theon greyjoy
9043,ramsay bolton
9044,theon greyjoy
9045,ramsay bolton
9046,ramsay bolton
9047,ramsay bolton
9048,theon greyjoy
9049,ramsay bolton
9050,ramsay bolton
9051,theon greyjoy
9052,ramsay bolton
9053,theon greyjoy
9054,ramsay bolton
9055,ramsay bolton
9056,theon greyjoy
9057,ramsay bolton
9058,theon greyjoy
9059,ramsay bolton
9060,theon greyjoy
9061,ramsay bolton
9062,theon greyjoy
9063,ramsay bolton
9064,theon greyjoy
9065,theon greyjoy
9066,ramsay bolton
9067,theon greyjoy
9068,ramsay bolton
9069,ramsay bolton
9070,ramsay bolton
9071,ramsay bolton
9072,ramsay bolton
9073,theon greyjoy
9074,ramsay bolton
9075,robb stark
9076,black walder
9077,lothar
9078,robb stark
9079,black walder
9080,edmure
9081,robb stark
9082,black walder
9083,robb stark
9084,black walder
9085,edmure
9086,edmure
9087,lothar
9088,edmure
9089,lothar
9090,edmure
9091,black walder
9092,brynden
9093,lothar
9094,black walder
9095,robb stark
9096,edmure
9097,robb stark
9098,edmure
9099,brynden
9100,edmure
9101,brynden
9102,robb stark
9103,edmure
9104,catelyn stark
9105,robb stark
9106,brynden
9107,edmure
9108,robb stark
9109,edmure
9110,robb stark
9111,roose bolton
9112,brienne
9113,roose bolton
9114,roose bolton
9115,jaime lannister
9116,roose bolton
9117,jaime lannister
9118,roose bolton
9119,jaime lannister
9120,roose bolton
9121,jaime lannister
9122,roose bolton
9123,jaime lannister
9124,roose bolton
9125,jaime lannister
9126,jaime lannister
9127,roose bolton
9128,brienne
9129,roose bolton
9130,jaime lannister
9131,roose bolton
9132,olenna tyrell
9133,tywin lannister
9134,olenna tyrell
9135,tywin lannister
9136,olenna tyrell
9137,tywin lannister
9138,olenna tyrell
9139,tywin lannister
9140,olenna tyrell
9141,tywin lannister
9142,olenna tyrell
9143,tywin lannister
9144,olenna tyrell
9145,tywin lannister
9146,olenna tyrell
9147,tywin lannister
9148,olenna tyrell
9149,tywin lannister
9150,olenna tyrell
9151,tywin lannister
9152,olenna tyrell
9153,tywin lannister
9154,olenna tyrell
9155,tywin lannister
9156,olenna tyrell
9157,tywin lannister
9158,tywin lannister
9159,olenna tyrell
9160,tywin lannister
9161,olenna tyrell
9162,tywin lannister
9163,olenna tyrell
9164,orell
9165,orell
9166,tormund
9167,jon snow
9168,sansa stark
9169,loras
9170,sansa stark
9171,loras
9172,sansa stark
9173,loras
9174,sansa stark
9175,loras
9176,tyrion lannister
9177,cersei lannister
9178,tyrion lannister
9179,cersei lannister
9180,tyrion lannister
9181,cersei lannister
9182,tyrion lannister
9183,cersei lannister
9184,tyrion lannister
9185,tyrion lannister
9186,cersei lannister
9187,tyrion lannister
9188,cersei lannister
9189,tyrion lannister
9190,cersei lannister
9191,tyrion lannister
9192,cersei lannister
9193,tyrion lannister
9194,cersei lannister
9195,sansa stark
9196,shae
9197,sansa stark
9198,shae
9199,sansa stark
9200,shae
9201,sansa stark
9202,shae
9203,maid
9204,tyrion lannister
9205,sansa stark
9206,tyrion lannister
9207,sansa stark
9208,tyrion lannister
9209,shae
9210,sansa stark
9211,tyrion lannister
9212,sansa stark
9213,tyrion lannister
9214,varys
9215,petyr baelish
9216,varys
9217,petyr baelish
9218,varys
9219,petyr baelish
9220,varys
9221,petyr baelish
9222,varys
9223,petyr baelish
9224,petyr baelish
9225,petyr baelish
9226,ygritte
9227,jon snow
9228,ygritte
9229,jon snow
9230,ygritte
9231,jon snow
9232,ygritte
9233,jon snow
9234,ygritte
9235,jon snow
9236,ygritte
9237,jon snow
9238,ygritte
9239,jon snow
9240,ygritte
9241,jon snow
9242,ygritte
9243,orell
9244,jon snow
9245,orell
9246,jon snow
9247,orell
9248,brynden
9249,robb stark
9250,catelyn stark
9251,brynden
9252,catelyn stark
9253,brynden
9254,talisa
9255,catelyn stark
9256,edmure
9257,catelyn stark
9258,robb stark
9259,robb stark
9260,talisa
9261,robb stark
9262,talisa
9263,robb stark
9264,talisa
9265,robb stark
9266,talisa
9267,robb stark
9268,talisa
9269,robb stark
9270,talisa
9271,robb stark
9272,talisa
9273,robb stark
9274,talisa
9275,robb stark
9276,talisa
9277,robb stark
9278,talisa
9279,robb stark
9280,talisa
9281,robb stark
9282,talisa
9283,talisa
9284,robb stark
9285,tormund
9286,tormund
9287,orell
9288,ygritte
9289,orell
9290,ygritte
9291,orell
9292,ygritte
9293,orell
9294,orell
9295,ygritte
9296,orell
9297,sansa stark
9298,margaery tyrell
9299,margaery tyrell
9300,margaery tyrell
9301,sansa stark
9302,margaery tyrell
9303,sansa stark
9304,margaery tyrell
9305,sansa stark
9306,margaery tyrell
9307,sansa stark
9308,margaery tyrell
9309,sansa stark
9310,margaery tyrell
9311,sansa stark
9312,margaery tyrell
9313,sansa stark
9314,margaery tyrell
9315,sansa stark
9316,margaery tyrell
9317,sansa stark
9318,margaery tyrell
9319,sansa stark
9320,margaery tyrell
9321,tyrion lannister
9322,bronn
9323,tyrion lannister
9324,bronn
9325,tyrion lannister
9326,bronn
9327,tyrion lannister
